Date,Open,High,Low,Close,Adj Close,Volume
2006-09-20,78.747612,80.105164,78.585083,79.751434,45.343082,7870732
2006-09-21,78.977058,79.588913,77.772469,78.021034,44.359249,9318814
2006-09-22,78.154877,78.508606,77.447418,77.638626,44.141827,4550309
2006-09-25,78.059273,78.661568,77.705544,78.393883,44.571236,5944418
2006-09-26,78.298279,79.024857,78.107079,78.871895,44.843018,4949463
2006-09-27,78.393883,79.034416,78.116638,78.479927,44.620144,6151003
2006-09-28,78.250481,78.728493,78.126198,78.384323,44.565781,4803546
2006-09-29,78.298279,79.149139,78.173996,78.336517,44.538616,4990152
2006-10-02,78.164436,78.843208,77.992355,78.269600,44.500595,4689532
2006-10-03,78.279160,78.642448,77.973228,78.059273,44.380985,5061071
2006-10-04,78.059273,79.588913,78.040154,79.445503,45.169132,6400788
2006-10-05,79.168259,79.550667,78.967499,79.273422,45.071308,5184604
2006-10-06,79.282982,80.095604,78.871895,79.483749,45.190891,5586581
2006-10-09,79.483749,80.382408,79.349907,80.305923,45.658333,4696749
2006-10-10,80.028679,80.908218,79.885277,80.487572,45.761612,4929693
2006-10-11,80.449333,80.965584,80.105164,80.487572,45.761612,5450288
2006-10-12,80.497131,81.166351,80.401527,80.975143,46.038811,4876138
2006-10-13,80.736137,82.418739,80.726578,82.294456,46.788921,8146876
2006-10-16,82.294456,83.747612,81.978966,82.896751,47.131367,9030223
2006-10-17,82.533463,84.072655,82.428299,83.126198,47.261818,13907093
2006-10-18,86.529640,87.992355,85.783936,85.869980,48.821808,29157459
2006-10-19,85.850861,86.978966,85.382408,85.908218,48.843544,11162284
2006-10-20,86.080307,86.711281,85.611855,86.500954,49.180538,7730881
2006-10-23,86.089867,87.954109,86.051628,87.533463,49.767586,9269966
2006-10-24,86.912048,87.906311,86.806885,87.466537,49.729527,9646526
2006-10-25,87.198853,87.944550,86.940727,87.791588,49.914364,6403717
2006-10-26,87.791588,87.887192,87.237091,87.514343,49.756706,5219854
2006-10-27,86.912048,87.848946,86.596558,86.768639,49.332741,6108954
2006-10-30,85.850861,87.954109,85.850861,87.476097,49.734966,5851324
2006-10-31,87.476097,88.604210,87.476097,88.269600,50.186108,9693596
2006-11-01,88.432121,88.604210,87.476097,87.762909,49.898052,6114602
2006-11-02,87.762909,87.906311,87.237091,87.648186,49.832802,5120275
2006-11-03,87.724663,88.279160,87.170174,87.390060,49.686058,4713694
2006-11-06,87.476097,88.661568,87.476097,88.527725,50.332878,6527668
2006-11-07,88.355644,89.292542,88.346077,88.671127,50.414402,7641239
2006-11-08,88.193115,88.833649,87.963669,88.518166,50.490768,6299221
2006-11-09,88.518166,89.091782,88.307838,88.355644,50.398071,4726769
2006-11-10,88.240921,88.288719,87.600380,87.724663,50.038143,5616602
2006-11-13,87.523903,88.365204,87.390060,88.021034,50.207191,4558782
2006-11-14,87.954109,89.187378,87.619499,89.187378,50.872471,6143158
2006-11-15,88.986618,89.177818,88.470360,89.015297,50.774330,4364749
2006-11-16,88.977058,89.483749,88.527725,89.359467,50.970631,4363389
2006-11-17,89.311661,89.913956,89.206497,89.684509,51.156044,5492546
2006-11-20,89.483749,89.674950,88.919693,89.149139,50.850677,5241088
2006-11-21,88.919693,89.321220,88.766731,88.986618,50.757965,3208919
2006-11-22,88.814529,89.617592,88.718925,89.407265,50.997902,3505878
2006-11-24,88.957932,89.627151,88.891014,89.244743,50.905182,2227771
2006-11-27,88.632889,89.139580,87.112808,87.428299,49.869083,6573064
2006-11-28,86.663483,87.543022,86.453156,87.332695,49.814564,5190357
2006-11-29,87.332695,87.629066,87.007645,87.495216,49.907284,4835658
2006-11-30,87.332695,88.413002,87.237091,87.877632,50.125404,6768352
2006-12-01,87.858505,87.868073,86.567879,87.237091,49.760036,5695888
2006-12-04,88.432121,89.818359,88.193115,89.397705,50.992435,7853263
2006-12-05,89.397705,90.478012,89.330788,90.325050,51.521397,7202965
2006-12-06,90.325050,90.697899,89.875717,89.980881,51.325104,6220876
2006-12-07,89.866158,90.277245,89.435944,90.086044,51.385094,4509097
2006-12-08,89.531548,90.239006,89.359467,89.732315,51.183315,4330440
2006-12-11,89.598473,90.200768,89.445503,89.521988,51.063351,3618323
2006-12-12,89.483749,90.678780,89.196938,89.980881,51.325104,8141855
2006-12-13,90.611855,91.137665,90.344170,90.602295,51.679565,6737600
2006-12-14,90.793503,91.510513,90.382408,91.166351,52.001289,4857729
2006-12-15,91.405357,91.586998,90.869980,91.108986,51.968567,8458479
2006-12-18,90.774376,91.931168,90.630974,91.242828,52.044918,8352205
2006-12-19,90.917786,92.151054,90.736137,91.778206,52.350269,5160127
2006-12-20,91.873802,92.256210,91.491394,91.778206,52.350269,3822712
2006-12-21,91.567879,92.256210,91.328873,91.692162,52.301205,4608258
2006-12-22,91.539200,91.759079,91.051628,91.061188,51.941292,3170949
2006-12-26,90.822182,91.596558,90.745697,91.453156,52.164883,2383520
2006-12-27,92.065010,92.954109,92.036331,92.925430,53.004650,4781894
2006-12-28,92.839386,93.116638,92.609940,92.705544,52.879238,4708778
2006-12-29,92.734222,93.575523,92.571701,92.877632,52.977398,4660871
2007-01-03,92.906311,94.072655,92.026772,92.992355,53.042847,9619853
2007-01-04,92.973228,94.445503,92.619499,93.986618,53.609951,11008627
2007-01-05,93.307838,93.642448,92.648186,93.135757,53.124638,7553480
2007-01-08,94.168259,95.124283,94.024857,94.550667,53.931694,10815640
2007-01-09,94.722755,95.917786,94.713196,95.669212,54.569729,11619177
2007-01-10,94.168259,94.694077,93.623329,94.541107,53.926250,9147061
2007-01-11,94.646271,95.506691,94.168259,94.311661,53.795368,8368732
2007-01-12,94.636711,95.305923,94.168259,94.971321,54.171650,6941779
2007-01-16,95.028679,96.405357,94.933075,96.386230,54.978710,10043901
2007-01-17,96.261948,96.462715,95.506691,95.621414,54.542461,8577932
2007-01-18,95.411087,95.554497,94.560226,95.076485,54.231606,15309361
2007-01-19,90.822182,92.590820,90.391968,91.940727,52.442978,27233447
2007-01-22,92.179733,92.954109,91.892921,92.839386,52.955574,14162108
2007-01-23,92.648186,93.097511,91.969406,92.810707,52.939224,10812920
2007-01-24,92.810707,93.288719,92.332695,93.116638,53.113731,5962200
2007-01-25,92.944550,93.613770,92.944550,93.221794,53.173702,6486560
2007-01-26,93.231361,93.527725,92.581261,93.164436,53.140991,6036571
2007-01-29,93.403442,94.321220,93.164436,94.206497,53.735382,7630361
2007-01-30,94.235184,95.076485,94.168259,95.000000,54.188007,7508083
2007-01-31,94.455070,95.105164,94.024857,94.789673,54.068020,6728500
2007-02-01,94.617592,94.818359,93.652008,94.646271,53.986221,6914792
2007-02-02,94.741875,95.344170,94.531548,94.808792,54.078918,6962490
2007-02-05,94.808792,96.022942,94.550667,95.965584,54.738777,8561301
2007-02-06,95.602295,95.984703,95.162521,95.458893,54.449760,6833309
2007-02-07,95.411087,95.946465,94.760994,95.162521,54.444286,8052317
2007-02-08,94.550667,95.353729,94.311661,95.239006,54.488052,6435201
2007-02-09,95.143402,95.315491,93.508606,94.216064,53.902782,6381018
2007-02-12,94.455070,94.837479,93.900574,94.244743,53.919205,5576226
2007-02-13,94.263863,94.397705,93.499046,93.967499,53.760582,5965129
2007-02-14,94.168259,95.057358,93.929253,94.837479,54.258308,5904461
2007-02-15,94.703636,95.143402,94.149139,94.569794,54.105171,5824756
2007-02-16,94.760994,94.885277,94.292542,94.636711,54.143463,5021532
2007-02-20,94.321220,95.086044,94.216064,94.980881,54.340355,4313913
2007-02-21,94.550667,95.000000,94.359467,94.732315,54.198135,4500310
2007-02-22,94.455070,95.124283,93.470360,94.168259,53.875446,6171505
2007-02-23,94.072655,94.110901,93.126198,93.432121,53.454285,6648167
2007-02-26,93.556404,93.556404,92.217972,92.648186,53.005775,6194517
2007-02-27,91.778206,91.787766,88.795410,89.827919,51.392242,12548548
2007-02-28,89.588913,89.952202,88.403442,88.852776,50.834362,12752414
2007-03-01,86.281075,88.957932,84.866158,88.212234,50.467896,13457522
2007-03-02,87.954109,88.307838,86.845123,86.902489,49.718548,9886060
2007-03-05,86.281075,88.097511,86.137665,87.772469,50.216290,10789385
2007-03-06,88.336517,89.760994,88.202675,89.674950,51.304722,9606673
2007-03-07,89.837479,90.678780,89.502869,89.808792,51.381317,10741479
2007-03-08,90.344170,90.650093,88.451241,88.910133,50.867149,7744479
2007-03-09,89.369026,89.866158,88.738052,89.177818,51.020313,6624318
2007-03-12,89.187378,90.028679,88.881454,89.971321,51.474297,5785740
2007-03-13,89.732315,90.315491,88.546844,88.632889,50.708565,7885899
2007-03-14,88.575523,89.894836,88.049713,89.636711,51.282879,9114739
2007-03-15,89.292542,89.837479,89.005737,89.340347,51.113289,6181860
2007-03-16,90.296364,90.296364,88.929253,89.149139,51.003918,9130220
2007-03-19,89.818359,90.172081,89.282982,89.856598,51.408657,4778233
2007-03-20,89.866158,90.372849,89.435944,90.344170,51.687622,4769760
2007-03-21,90.344170,91.596558,89.703636,91.166351,52.157997,8018218
2007-03-22,90.917786,91.242828,90.487572,91.003822,52.065022,5962618
2007-03-23,90.650093,91.032501,90.487572,90.850861,51.977509,4615475
2007-03-26,90.822182,91.061188,90.172081,90.822182,51.961079,7038952
2007-03-27,90.544930,90.850861,90.057358,90.564056,51.813408,4911807
2007-03-28,89.770554,90.841301,89.674950,90.114723,51.556335,8501888
2007-03-29,90.497131,90.927345,89.827919,90.411087,51.725903,7166669
2007-03-30,90.095604,90.583176,89.455070,90.114723,51.556335,7989453
2007-04-02,90.353729,91.300194,89.923515,91.022942,52.075951,6154350
2007-04-03,91.252388,91.998085,91.137665,91.873802,52.562740,5994417
2007-04-04,91.586998,92.208412,91.367111,91.978966,52.622917,4472905
2007-04-05,91.759079,92.495216,91.539200,92.275337,52.792488,3459227
2007-04-09,92.189293,92.676865,91.892921,92.370934,52.847153,5073728
2007-04-10,92.160614,92.543022,91.931168,92.217972,52.759647,3761834
2007-04-11,92.265778,92.447418,90.774376,90.975143,52.048607,6209997
2007-04-12,90.850861,91.606117,90.372849,91.462715,52.327579,7411224
2007-04-13,91.539200,91.539200,90.430206,90.755257,51.922791,6305079
2007-04-16,90.812622,92.065010,90.554497,91.950287,52.606499,7180895
2007-04-17,92.065010,93.365204,91.797325,92.848946,53.120651,10736144
2007-04-18,90.630974,91.692162,90.248566,90.630974,51.851688,16601798
2007-04-19,90.344170,90.697899,89.866158,90.143402,51.572742,9880098
2007-04-20,90.841301,90.965584,89.780113,90.420647,51.731365,9769954
2007-04-23,90.975143,91.520073,90.869980,91.022942,52.075951,7580780
2007-04-24,92.954109,95.506691,92.954109,94.158699,53.869980,22437432
2007-04-25,94.397705,97.227531,94.388145,96.998085,55.494431,15509356
2007-04-26,96.558319,97.036331,95.803062,96.462715,55.188148,9004491
2007-04-27,95.889099,96.720840,95.659653,96.720840,55.335819,6423904
2007-04-30,96.663483,98.470360,96.529640,97.715103,55.904667,10512718
2007-05-01,97.571701,98.632889,97.562141,98.632889,56.429733,9068925
2007-05-02,98.279160,98.604210,97.638626,97.724663,55.910126,7134034
2007-05-03,97.275337,98.470360,96.892921,98.279160,56.227360,7638101
2007-05-04,98.231361,98.499046,97.753349,98.432121,56.314892,5716181
2007-05-07,98.240921,98.632889,97.896751,98.623329,56.424278,5878625
2007-05-08,97.915871,98.843208,97.715103,98.747612,56.715298,6239390
2007-05-09,99.359467,100.143402,99.139580,99.789673,57.313801,8794873
2007-05-10,99.254303,100.487572,99.149139,100.076485,57.478527,9371951
2007-05-11,100.086044,101.328873,100.066925,101.319313,58.192348,6303301
2007-05-14,101.156792,101.577438,100.181641,100.927345,57.967224,5996300
2007-05-15,100.764816,101.147224,100.095604,100.219887,57.560860,6384993
2007-05-16,100.478012,101.233269,99.933075,101.214149,58.131927,5871721
2007-05-17,100.965584,101.558319,100.124283,100.678780,57.824440,8060894
2007-05-18,101.185471,103.298279,100.956024,103.240921,59.296001,10310945
2007-05-21,102.934990,103.250481,102.170174,102.332695,58.774380,7857761
2007-05-22,102.246651,102.533463,101.347992,102.007645,58.587650,5557712
2007-05-23,102.103249,102.294456,100.621414,100.936905,57.972698,4599157
2007-05-24,100.812622,101.319313,99.015297,99.378586,57.077698,7244910
2007-05-25,99.330788,100.793503,99.282982,100.554497,57.753059,6404658
2007-05-29,100.927345,101.940727,100.669212,101.252388,58.153912,5669634
2007-05-30,100.764816,102.390060,100.583176,102.227531,58.713982,7741446
2007-05-31,102.543022,102.934990,101.338432,101.912048,58.532768,5332194
2007-06-01,101.931168,102.523903,101.357552,101.854683,58.499821,5532503
2007-06-04,101.816444,101.902489,100.936905,101.558319,58.329617,4780115
2007-06-05,101.864243,101.864243,100.898659,101.185471,58.115452,5485433
2007-06-06,100.860420,100.869980,97.887192,97.906311,56.232101,32186152
2007-06-07,97.954109,98.632889,97.093689,97.323135,55.897133,15046292
2007-06-08,97.323135,98.671127,97.275337,98.537285,56.594479,8594250
2007-06-11,98.346077,99.426384,97.992355,98.680687,56.676846,8266643
2007-06-12,98.575523,98.642448,97.657745,97.839386,56.193657,5835006
2007-06-13,98.326958,98.718925,97.609940,98.585083,56.621937,6733730
2007-06-14,98.565964,99.655830,98.288719,99.282982,57.022804,5403218
2007-06-15,99.636711,100.564056,99.311661,100.468452,57.703640,9866186
2007-06-18,100.640533,101.003822,100.277245,100.697899,57.835442,6651723
2007-06-19,100.315491,101.969406,100.286804,101.816444,58.477852,6018684
2007-06-20,101.816444,102.313576,101.290634,101.338432,58.203339,6842409
2007-06-21,101.118546,102.294456,100.965584,101.912048,58.532768,5844839
2007-06-22,101.300194,101.759079,99.847038,99.847038,57.346729,11305691
2007-06-25,100.124283,101.118546,99.904396,100.478012,57.709137,8866314
2007-06-26,100.478012,101.395790,100.210327,100.697899,57.835442,5470162
2007-06-27,100.143402,100.831741,99.808792,100.793503,57.890350,5652375
2007-06-28,100.879539,102.217972,100.592735,101.290634,58.175854,5680721
2007-06-29,101.300194,101.892921,99.521988,100.621414,57.791504,7341246
2007-07-02,100.755257,101.147224,99.980881,100.391968,57.659698,4917560
2007-07-03,100.860420,102.370934,100.611855,101.892921,58.521763,4411923
2007-07-05,101.634796,103.623329,101.319313,103.298279,59.328953,6977761
2007-07-06,103.049713,104.837479,102.925430,104.235184,59.867046,9390151
2007-07-09,103.948372,104.541107,103.441681,104.177818,59.834103,6324430
2007-07-10,103.776291,104.349907,103.489487,103.852776,59.647415,6494928
2007-07-11,103.537285,104.780113,103.489487,104.302101,59.905468,6158639
2007-07-12,104.541107,104.827919,103.460800,104.474190,60.004330,9983129
2007-07-13,103.967499,104.397705,103.346077,103.824089,59.630939,7451809
2007-07-16,103.795410,105.200768,103.652008,104.837479,60.212978,9271953
2007-07-17,104.837479,106.567879,104.636711,105.898659,60.822456,7970415
2007-07-18,105.401527,106.959846,105.200768,106.195030,60.992672,10621189
2007-07-19,109.942642,111.357552,109.608032,110.764816,63.617321,18076554
2007-07-20,109.799232,110.764816,108.929253,109.760994,63.040775,12244790
2007-07-23,109.827919,111.309753,109.799232,111.261948,63.902840,8410781
2007-07-24,110.248566,111.854683,109.961761,111.061188,63.787552,10982268
2007-07-25,111.080307,113.173996,110.172081,112.906311,64.847298,11861640
2007-07-26,111.864243,113.594643,110.439774,111.405357,63.985214,17595917
2007-07-27,111.491394,112.762909,110.535370,110.535370,63.485538,18973080
2007-07-30,109.942642,110.659653,108.527725,109.483749,62.881569,15789788
2007-07-31,109.674950,109.674950,105.181641,105.783936,60.756561,18635745
2007-08-01,105.535370,107.772469,105.219887,107.112808,61.519810,12960254
2007-08-02,107.170174,109.034416,106.596558,108.250481,62.173214,11839569
2007-08-03,108.260040,109.158699,106.787766,106.969406,61.437443,10011580
2007-08-06,107.045891,108.881454,106.787766,108.881454,62.535641,7578793
2007-08-07,108.049713,109.149139,107.313576,108.537285,62.337967,8390384
2007-08-08,109.273422,109.560226,107.323135,108.011475,62.255283,8034744
2007-08-09,105.898659,109.455070,105.860420,105.860420,61.015495,9503956
2007-08-10,104.923515,108.508606,104.875717,107.686424,62.067940,10033441
2007-08-13,108.021034,108.938812,107.370934,107.753349,62.106506,6417733
2007-08-14,107.868073,108.173996,106.826004,107.122368,61.742817,5873918
2007-08-15,106.118546,107.887192,105.076485,106.338432,61.290993,12175649
2007-08-16,106.099426,106.520073,99.139580,104.866158,60.442402,17492258
2007-08-17,106.950287,107.715103,103.881454,106.022942,61.109135,15977232
2007-08-20,106.022942,106.214149,104.330788,104.416824,60.183411,10292431
2007-08-21,104.110901,105.267685,103.326958,104.244743,60.084225,8847591
2007-08-22,105.248566,105.640533,104.349907,105.162521,60.613224,6620866
2007-08-23,105.544930,106.768639,105.172081,106.548759,61.412228,8651466
2007-08-24,106.548759,108.269600,105.936905,108.260040,62.398544,7383400
2007-08-27,108.030594,108.843208,107.839386,108.451241,62.508743,5148203
2007-08-28,107.934990,108.594643,106.720840,107.074570,61.715282,6282904
2007-08-29,107.915871,109.923515,107.141495,109.531548,63.131416,7374091
2007-08-30,108.623329,110.898659,108.623329,110.296364,63.572227,8112881
2007-08-31,110.889099,112.189293,110.468452,111.558319,64.299591,7200246
2007-09-04,111.223709,113.661568,111.042068,112.992355,65.126152,8441743
2007-09-05,112.313576,112.954109,111.424477,112.695984,64.955315,6857053
2007-09-06,112.734222,113.527725,111.128105,112.447418,64.812057,7090416
2007-09-07,111.089867,111.826004,110.258125,110.468452,63.671425,7857238
2007-09-10,111.042068,112.332695,110.248566,110.707458,63.809212,6399742
2007-09-11,111.233269,112.600380,110.936905,112.189293,64.663277,8471240
2007-09-12,111.806885,112.237091,110.602295,110.898659,63.919395,6576411
2007-09-13,111.185471,111.854683,110.650093,110.850861,63.891842,5023624
2007-09-14,109.990440,110.898659,109.608032,110.066925,63.439983,7222002
2007-09-17,109.655830,110.181641,109.273422,109.483749,63.103886,5253430
2007-09-18,109.942642,111.644356,109.780113,111.500954,64.266563,8200117
2007-09-19,111.759079,112.036331,110.688339,111.539200,64.288567,10785515
2007-09-20,111.156792,112.476097,111.089867,111.720840,64.393280,6073494
2007-09-21,112.705544,112.906311,111.233269,111.644356,64.349197,9515776
2007-09-24,111.759079,112.265778,110.755257,111.137665,64.057190,5998078
2007-09-25,110.917786,112.418739,110.697899,111.386230,64.200424,7369279
2007-09-26,111.797325,112.887192,111.615677,112.141495,64.635742,7003179
2007-09-27,112.332695,113.011475,111.892921,112.533463,64.861694,6102887
2007-09-28,111.988525,113.288719,111.950287,112.619499,64.911263,8075329
2007-10-01,112.437859,114.244743,112.332695,113.795410,65.589020,7089056
2007-10-02,114.063095,114.340347,112.944550,113.154877,65.219833,7229429
2007-10-03,112.476097,112.657745,111.166351,111.281075,64.139809,8278149
2007-10-04,111.089867,111.615677,109.942642,110.602295,63.748581,6461665
2007-10-05,111.061188,111.577438,110.391968,111.185471,64.084740,6013872
2007-10-08,110.994263,113.030594,110.783936,112.590820,64.894730,5044753
2007-10-09,112.667305,113.288719,111.300194,113.097511,65.186806,5931448
2007-10-10,112.810707,113.575523,112.504784,113.403442,65.363113,6185835
2007-10-11,113.757172,116.118546,112.208412,112.858505,65.049011,13617665
2007-10-12,113.288719,113.661568,112.122368,112.629066,64.916786,5916385
2007-10-15,112.762909,113.164436,111.615677,112.839386,65.037956,6555596
2007-10-16,112.829826,114.665390,112.332695,114.340347,65.903122,12057556
2007-10-17,112.820267,112.820267,109.130020,110.688339,63.798180,18933123
2007-10-18,109.770554,111.290634,109.407265,109.751434,63.258190,8092379
2007-10-19,108.967499,109.875717,106.883362,107.342255,61.869556,10802251
2007-10-22,106.089867,108.871895,106.080307,108.384323,62.470196,7925437
2007-10-23,108.776291,109.751434,108.508606,109.636711,63.192055,5818793
2007-10-24,109.177818,109.416824,106.768639,107.982796,62.238766,8443940
2007-10-25,108.336517,109.369026,106.778206,107.848946,62.161629,6819815
2007-10-26,108.030594,108.986618,107.141495,108.728493,62.668549,5261694
2007-10-29,108.891014,109.952202,108.843208,109.751434,63.258190,5337947
2007-10-30,109.464630,109.847038,108.747612,109.101341,62.883450,4200213
2007-10-31,109.703636,111.137665,108.298279,111.013382,63.985508,7548773
2007-11-01,110.420647,110.984703,108.336517,108.652008,62.624493,7943742
2007-11-02,109.388145,110.086044,108.575523,109.550667,63.142437,6396081
2007-11-05,110.047798,110.047798,107.868073,108.413002,62.486721,7484444
2007-11-06,108.499046,108.938812,106.759079,108.193115,62.359982,7635486
2007-11-07,108.565964,108.642448,106.022942,106.195030,61.425434,7413002
2007-11-08,101.003822,105.468452,99.416824,101.443596,58.677113,24154441
2007-11-09,100.305923,100.305923,94.904396,95.841301,55.436615,18915969
2007-11-12,97.409180,99.608032,96.271507,96.988525,56.100189,14177066
2007-11-13,98.212234,101.089867,97.992355,100.640533,58.212589,11273683
2007-11-14,101.453156,101.739960,98.317398,98.891014,57.200657,8842466
2007-11-15,98.699806,100.994263,98.518166,99.043976,57.289120,8392686
2007-11-16,99.913956,100.382408,98.709366,100.181641,57.947178,9721524
2007-11-19,99.751434,100.755257,96.883362,97.724663,56.525997,9939301
2007-11-20,98.078392,100.353729,96.921608,98.871895,57.189560,8779496
2007-11-21,96.950287,99.512428,96.950287,97.724663,56.525997,7423671
2007-11-23,98.565964,99.560226,97.820267,99.474190,57.537968,2957774
2007-11-26,99.674950,100.525810,97.246651,97.485657,56.387787,7678372
2007-11-27,98.183556,99.980881,97.036331,99.263863,57.416306,9536905
2007-11-28,100.210327,103.508606,99.770554,102.648186,59.373894,9829994
2007-11-29,102.523903,103.126198,101.577438,102.772469,59.445778,8173235
2007-11-30,103.795410,104.388145,99.359467,100.554497,58.162823,13493609
2007-12-03,100.908218,102.428299,99.980881,101.175911,58.522266,8283065
2007-12-04,100.774376,102.695984,100.114723,101.940727,58.964653,6654443
2007-12-05,103.087952,103.747612,102.275337,103.403442,59.810741,6370558
2007-12-06,103.250481,105.162521,103.183556,104.875717,60.662338,5560013
2007-12-07,104.856598,105.162521,103.202675,104.072655,60.197815,6260833
2007-12-10,104.569794,105.411087,104.206497,104.579353,60.490894,4646541
2007-12-11,104.531548,105.544930,101.778206,102.284897,59.163731,8827926
2007-12-12,104.369026,105.353729,102.657745,103.699806,59.982151,8242271
2007-12-13,103.250481,103.862335,102.237091,103.422562,59.821800,6540429
2007-12-14,102.590820,102.829826,99.521988,101.118546,58.489113,10157915
2007-12-17,100.736137,101.328873,99.426384,99.933075,57.803402,7459131
2007-12-18,100.458893,102.265778,99.550667,101.634796,58.787697,8411932
2007-12-19,101.854683,103.613770,101.214149,102.428299,59.246685,7354531
2007-12-20,103.040154,104.674950,102.877632,104.053535,60.186749,8400321
2007-12-21,105.066925,106.271507,104.349907,106.166351,61.408875,13855944
2007-12-24,106.309753,107.074570,105.688339,106.739960,61.740654,2450150
2007-12-26,106.022942,107.256210,106.022942,106.653923,61.690861,4026472
2007-12-27,105.669212,106.405357,104.674950,104.780113,60.607014,4721226
2007-12-28,105.889099,105.889099,104.311661,105.248566,60.877960,6102887
2007-12-31,104.694077,105.162521,102.543022,103.346077,59.777561,5995986
2008-01-02,104.196938,104.196938,99.588913,100.086044,57.891857,9940661
2008-01-03,100.219887,100.927345,99.407265,100.286804,58.007992,7875229
2008-01-04,99.378586,99.378586,96.061188,96.682602,55.923271,11542192
2008-01-07,95.841301,96.558319,94.674950,95.650093,55.326035,13232318
2008-01-08,95.650093,95.965584,92.896751,93.298279,53.965698,9868382
2008-01-09,93.460800,94.789673,92.887192,93.986618,54.363857,11424517
2008-01-10,93.107079,96.424477,92.877632,95.525810,55.254139,11123896
2008-01-11,94.837479,95.086044,92.772469,93.374763,54.009949,9372055
2008-01-14,100.391968,100.946465,96.873802,98.403442,56.918625,18837832
2008-01-15,97.543022,100.038239,96.778206,97.351814,56.310349,12164457
2008-01-16,95.736137,98.336517,95.736137,97.160614,56.199749,13265058
2008-01-17,97.514343,98.900574,95.650093,96.653923,55.906662,12482964
2008-01-18,102.026772,102.026772,97.992355,98.852776,57.178535,24969798
2008-01-22,94.216064,98.556404,94.216064,96.768639,55.973034,15825457
2008-01-23,95.248566,101.663483,94.168259,101.434036,58.671589,20489153
2008-01-24,101.701721,102.782028,100.076485,102.208412,59.119492,13624882
2008-01-25,103.049713,103.049713,99.521988,99.923515,57.797859,10486568
2008-01-28,99.847038,101.118546,99.263863,100.363289,58.052242,8219991
2008-01-29,100.860420,102.103249,100.000000,101.434036,58.671589,6920545
2008-01-30,101.195030,102.915871,100.248566,101.003822,58.422741,7772931
2008-01-31,99.627151,103.221794,99.139580,102.399620,59.230099,9471112
2008-02-01,102.447418,104.588913,101.204590,104.282982,60.319489,8417267
2008-02-04,103.891014,104.206497,102.514343,103.183556,59.683540,6260833
2008-02-05,102.351814,103.298279,100.076485,100.401527,58.074348,9465149
2008-02-06,100.430206,101.806885,99.024857,99.034416,57.502617,8645922
2008-02-07,98.365204,99.426384,96.175911,97.839386,56.808743,11773567
2008-02-08,97.695984,99.110901,97.581261,98.728493,57.324978,6365538
2008-02-11,98.518166,100.908218,98.346077,100.516251,58.363007,6378822
2008-02-12,100.535370,102.609940,100.095604,101.845123,59.134602,8002109
2008-02-13,102.418739,104.139580,102.103249,103.652008,60.183743,6912177
2008-02-14,103.193115,103.728493,100.860420,101.462715,58.912548,7678268
2008-02-15,100.640533,101.577438,100.382408,101.491394,58.929207,6522438
2008-02-19,102.237091,102.887192,100.038239,100.382408,58.285301,7715714
2008-02-20,100.793503,103.451241,99.933075,103.107079,59.867355,8023866
2008-02-21,103.346077,104.780113,101.749519,102.227531,59.356636,8711088
2008-02-22,102.428299,103.709366,101.061188,103.317398,59.989445,8281391
2008-02-25,102.705544,105.468452,102.705544,105.239006,61.105186,8533268
2008-02-26,104.703636,109.933075,104.254303,109.349907,63.492119,19509469
2008-02-27,108.833649,111.500954,107.944550,111.338432,64.646736,12400225
2008-02-28,110.516251,110.803062,109.521988,110.172081,63.969513,7559651
2008-02-29,109.024857,110.076485,108.365204,108.852776,63.203445,8864955
2008-03-03,108.852776,109.760994,108.489487,109.206497,63.408855,6627142
2008-03-04,108.413002,110.630974,107.791588,110.621414,64.230392,8988592
2008-03-05,111.290634,111.290634,109.225624,110.315491,64.052773,8822173
2008-03-06,110.000000,110.086044,107.313576,107.571701,62.459606,8387246
2008-03-07,106.931168,109.703636,106.883362,108.929253,63.247875,8498645
2008-03-10,108.145317,110.889099,108.145317,108.996178,63.286739,10195676
2008-03-11,110.707458,111.434036,109.024857,111.367111,64.663399,10962708
2008-03-12,111.319313,112.810707,110.047798,111.921608,64.985329,9501027
2008-03-13,110.602295,111.644356,108.642448,110.812622,64.341431,9988149
2008-03-14,110.965584,111.395790,107.734222,110.162521,63.963955,10182392
2008-03-17,108.030594,111.892921,108.030594,110.468452,64.141571,9707194
2008-03-18,111.472275,113.221794,108.804970,113.202675,65.729172,10424959
2008-03-19,113.087952,113.288719,111.520073,111.797325,64.913139,9742862
2008-03-20,111.940727,113.269600,111.520073,113.126198,65.684776,11943123
2008-03-24,113.355644,114.521988,112.934990,113.824089,66.089973,8784308
2008-03-25,113.862335,113.862335,111.998085,112.782028,65.484917,8832006
2008-03-26,112.418739,112.782028,109.904396,111.768639,64.896515,10059487
2008-03-27,110.917786,111.089867,109.474190,110.439774,64.124908,8825311
2008-03-28,110.764816,111.615677,109.187378,109.531548,63.597549,6904541
2008-03-31,109.130020,110.774376,108.355644,110.076485,63.914005,10153731
2008-04-01,110.133842,113.164436,109.913956,111.367111,64.663399,12421668
2008-04-02,111.701721,111.739960,108.967499,109.760994,63.730797,8375950
2008-04-03,109.321220,111.682602,108.852776,110.917786,64.402481,7377333
2008-04-04,110.946465,111.453156,109.560226,110.669212,64.258171,5996927
2008-04-07,111.252388,112.208412,110.726578,111.195030,64.563461,6465535
